phase,experiment_type,experiment_name,field_type,start_position,planning_depth,num_iterations,timeout,ucb1_c,parallel,discount_factor,entropy_reduction,final_mse,coverage_end,avg_planning_time_per_step
phase_5_parameter_interactions,deep_patient,deep_patient_Gaussian_corner_rep1,Gaussian,corner,10,100,25.0,1.4,8,1.0,118607.4222410726,0.0460875,0.8828125,1.6738232588768005
phase_5_parameter_interactions,deep_patient,deep_patient_Gaussian_corner_rep2,Gaussian,corner,10,100,25.0,1.4,8,1.0,110809.9563886062,0.068175,0.90625,1.7968410301208495
phase_5_parameter_interactions,deep_patient,deep_patient_Gaussian_corner_rep3,Gaussian,corner,10,100,25.0,1.4,8,1.0,124157.1254567044,0.04213125,0.9140625,1.7122680163383484
phase_5_parameter_interactions,deep_patient,deep_patient_Gaussian_corner_rep4,Gaussian,corner,10,100,25.0,1.4,8,1.0,131438.0902846171,0.0421625,0.96484375,1.8888746857643128
phase_5_parameter_interactions,deep_patient,deep_patient_Gaussian_corner_rep5,Gaussian,corner,10,100,25.0,1.4,8,1.0,110393.41366235094,0.03319375,0.80078125,1.736786949634552
phase_5_parameter_interactions,deep_patient,deep_patient_Gaussian_corner_rep6,Gaussian,corner,10,100,25.0,1.4,8,1.0,139501.7513346733,0.0347125,0.98046875,1.7676881265640259
phase_5_parameter_interactions,deep_patient,deep_patient_Gaussian_corner_rep7,Gaussian,corner,10,100,25.0,1.4,8,1.0,122237.34988711815,0.0282125,0.8828125,1.7319351148605346
phase_5_parameter_interactions,deep_patient,deep_patient_Gaussian_corner_rep8,Gaussian,corner,10,100,25.0,1.4,8,1.0,117316.4668498993,0.0543875,0.89453125,1.658346073627472
phase_5_parameter_interactions,deep_patient,deep_patient_Gaussian_corner_rep9,Gaussian,corner,10,100,25.0,1.4,8,1.0,107426.50751249032,0.06126875,0.78125,1.6844200801849365
phase_5_parameter_interactions,deep_patient,deep_patient_Gaussian_corner_rep10,Gaussian,corner,10,100,25.0,1.4,8,1.0,134918.91597842626,0.02956875,0.96875,1.7353440022468567
phase_5_parameter_interactions,deep_patient,deep_patient_Gaussian_corner_rep11,Gaussian,corner,10,100,25.0,1.4,8,1.0,118427.86160213858,0.03423125,0.8671875,1.6879395699501039
phase_5_parameter_interactions,deep_patient,deep_patient_Gaussian_corner_rep12,Gaussian,corner,10,100,25.0,1.4,8,1.0,119110.0543054707,0.03610625,0.88671875,1.7243763089179993
phase_5_parameter_interactions,deep_patient,deep_patient_Gaussian_corner_rep13,Gaussian,corner,10,100,25.0,1.4,8,1.0,134856.833289235,0.02963125,0.984375,1.8046078562736512
phase_5_parameter_interactions,deep_patient,deep_patient_Gaussian_corner_rep14,Gaussian,corner,10,100,25.0,1.4,8,1.0,119290.09128712032,0.0608,0.9609375,1.7364663290977478
phase_5_parameter_interactions,deep_patient,deep_patient_Gaussian_corner_rep15,Gaussian,corner,10,100,25.0,1.4,8,1.0,106329.87184085594,0.03955,0.80078125,1.7073472619056702
phase_5_parameter_interactions,deep_patient,deep_patient_Gaussian_corner_rep16,Gaussian,corner,10,100,25.0,1.4,8,1.0,113131.86812691318,0.0446125,0.84765625,1.7619053268432616
phase_5_parameter_interactions,deep_patient,deep_patient_Gaussian_corner_rep17,Gaussian,corner,10,100,25.0,1.4,8,1.0,128356.75579569108,0.02789375,0.921875,1.736879210472107
phase_5_parameter_interactions,deep_patient,deep_patient_Gaussian_corner_rep18,Gaussian,corner,10,100,25.0,1.4,8,1.0,127850.87511794537,0.0442375,0.94140625,1.7028512120246888
phase_5_parameter_interactions,deep_patient,deep_patient_Gaussian_corner_rep19,Gaussian,corner,10,100,25.0,1.4,8,1.0,114974.98845560657,0.04221875,0.84765625,1.6893480324745178
phase_5_parameter_interactions,deep_patient,deep_patient_Gaussian_edge_rep0,Gaussian,edge,10,100,25.0,1.4,8,1.0,119792.96483050252,0.03186875,0.87890625,1.7784431886672973
phase_5_parameter_interactions,deep_patient,deep_patient_Gaussian_edge_rep1,Gaussian,edge,10,100,25.0,1.4,8,1.0,119528.36767256819,0.0558625,0.9140625,1.7282471346855164
phase_5_parameter_interactions,deep_patient,deep_patient_Gaussian_edge_rep2,Gaussian,edge,10,100,25.0,1.4,8,1.0,124435.54463694419,0.0340875,0.91015625,1.7256277465820313
phase_5_parameter_interactions,deep_patient,deep_patient_Gaussian_edge_rep3,Gaussian,edge,10,100,25.0,1.4,8,1.0,123676.56476037738,0.04585625,0.90625,1.6676246523857117
phase_5_parameter_interactions,deep_patient,deep_patient_Gaussian_edge_rep4,Gaussian,edge,10,100,25.0,1.4,8,1.0,125017.80984125691,0.04566875,0.91796875,1.7001348400115968
phase_5_parameter_interactions,deep_patient,deep_patient_Gaussian_edge_rep5,Gaussian,edge,10,100,25.0,1.4,8,1.0,121319.53956029899,0.09010625,0.87890625,1.7158572340011597
phase_5_parameter_interactions,deep_patient,deep_patient_Gaussian_edge_rep6,Gaussian,edge,10,100,25.0,1.4,8,1.0,118039.15600070823,0.06198125,0.8828125,1.7458822298049927
phase_5_parameter_interactions,deep_patient,deep_patient_Gaussian_edge_rep7,Gaussian,edge,10,100,25.0,1.4,8,1.0,121590.80181805545,0.047925,0.9375,1.7763800096511841
phase_5_parameter_interactions,deep_patient,deep_patient_Gaussian_edge_rep8,Gaussian,edge,10,100,25.0,1.4,8,1.0,117325.3862041774,0.0436,0.90625,1.6833873081207276
phase_5_parameter_interactions,deep_patient,deep_patient_Gaussian_edge_rep9,Gaussian,edge,10,100,25.0,1.4,8,1.0,112334.47693009482,0.02831875,0.8203125,1.7165576243400573
phase_5_parameter_interactions,deep_patient,deep_patient_Gaussian_edge_rep10,Gaussian,edge,10,100,25.0,1.4,8,1.0,119556.30329524263,0.05633125,0.94921875,1.824177622795105
phase_5_parameter_interactions,deep_patient,deep_patient_Gaussian_edge_rep11,Gaussian,edge,10,100,25.0,1.4,8,1.0,126212.36544656816,0.02475,0.90625,1.652490084171295
phase_5_parameter_interactions,deep_patient,deep_patient_Gaussian_edge_rep12,Gaussian,edge,10,100,25.0,1.4,8,1.0,118861.82128431738,0.04666875,0.89453125,1.750701096057892
phase_5_parameter_interactions,deep_patient,deep_patient_Gaussian_edge_rep13,Gaussian,edge,10,100,25.0,1.4,8,1.0,100572.38343230943,0.089775,0.7421875,1.7664301300048828
phase_5_parameter_interactions,deep_patient,deep_patient_Gaussian_edge_rep14,Gaussian,edge,10,100,25.0,1.4,8,1.0,119531.84225820532,0.0420375,0.859375,1.752758572101593
phase_5_parameter_interactions,deep_patient,deep_patient_Gaussian_edge_rep15,Gaussian,edge,10,100,25.0,1.4,8,1.0,107917.98320800308,0.0608875,0.828125,1.7875529360771178
phase_5_parameter_interactions,deep_patient,deep_patient_Gaussian_edge_rep16,Gaussian,edge,10,100,25.0,1.4,8,1.0,96051.72448646615,0.12569375,0.7109375,1.726168806552887
phase_5_parameter_interactions,deep_patient,deep_patient_Gaussian_edge_rep17,Gaussian,edge,10,100,25.0,1.4,8,1.0,134872.2815657679,0.03489375,0.9921875,1.7507632088661194
phase_5_parameter_interactions,deep_patient,deep_patient_Gaussian_edge_rep18,Gaussian,edge,10,100,25.0,1.4,8,1.0,120699.92346584047,0.0447125,0.86328125,1.7008953189849854
phase_5_parameter_interactions,deep_patient,deep_patient_Gaussian_edge_rep19,Gaussian,edge,10,100,25.0,1.4,8,1.0,118736.20721841641,0.04520625,0.87109375,1.7330298137664795
phase_5_parameter_interactions,explore_shallow,explore_shallow_Gaussian_corner_rep0,Gaussian,corner,3,50,8.0,2.5,8,0.9,136326.4009442907,0.03070625,0.98046875,0.30491565227508544
phase_5_parameter_interactions,explore_shallow,explore_shallow_Gaussian_corner_rep1,Gaussian,corner,3,50,8.0,2.5,8,0.9,123043.26661127014,0.08440625,0.87890625,0.2957184839248657
phase_5_parameter_interactions,explore_shallow,explore_shallow_Gaussian_corner_rep2,Gaussian,corner,3,50,8.0,2.5,8,0.9,131805.26572037168,0.03621875,0.9765625,0.30676777601242067
phase_5_parameter_interactions,explore_shallow,explore_shallow_Gaussian_corner_rep3,Gaussian,corner,3,50,8.0,2.5,8,0.9,139688.3700647636,0.0290875,0.9765625,0.2907315039634705
phase_5_parameter_interactions,explore_shallow,explore_shallow_Gaussian_corner_rep4,Gaussian,corner,3,50,8.0,2.5,8,0.9,141421.88309381617,0.0271875,0.98828125,0.29665290117263793
phase_5_parameter_interactions,explore_shallow,explore_shallow_Gaussian_corner_rep5,Gaussian,corner,3,50,8.0,2.5,8,0.9,137678.09932830956,0.02629375,0.98046875,0.30865097761154175
phase_5_parameter_interactions,explore_shallow,explore_shallow_Gaussian_corner_rep6,Gaussian,corner,3,50,8.0,2.5,8,0.9,136344.4437352423,0.0335375,0.99609375,0.3191866612434387
phase_5_parameter_interactions,explore_shallow,explore_shallow_Gaussian_corner_rep7,Gaussian,corner,3,50,8.0,2.5,8,0.9,141724.8889961759,0.02568125,0.99609375,0.3055938768386841
phase_5_parameter_interactions,explore_shallow,explore_shallow_Gaussian_corner_rep8,Gaussian,corner,3,50,8.0,2.5,8,0.9,142566.78719608614,0.02629375,0.99609375,0.3023648142814636
phase_5_parameter_interactions,explore_shallow,explore_shallow_Gaussian_corner_rep9,Gaussian,corner,3,50,8.0,2.5,8,0.9,132572.63092445422,0.0315375,0.96484375,0.2949789381027222
phase_5_parameter_interactions,explore_shallow,explore_shallow_Gaussian_corner_rep10,Gaussian,corner,3,50,8.0,2.5,8,0.9,142953.90922833778,0.0299625,0.984375,0.31224378347396853
phase_5_parameter_interactions,explore_shallow,explore_shallow_Gaussian_corner_rep11,Gaussian,corner,3,50,8.0,2.5,8,0.9,139820.54490616085,0.033525,0.9921875,0.2990859293937683
phase_5_parameter_interactions,explore_shallow,explore_shallow_Gaussian_corner_rep12,Gaussian,corner,3,50,8.0,2.5,8,0.9,128945.36864853892,0.03185625,0.921875,0.31444100141525266
phase_5_parameter_interactions,explore_shallow,explore_shallow_Gaussian_corner_rep13,Gaussian,corner,3,50,8.0,2.5,8,0.9,142410.46610966956,0.02293125,0.9921875,0.2972759222984314
phase_5_parameter_interactions,explore_shallow,explore_shallow_Gaussian_corner_rep14,Gaussian,corner,3,50,8.0,2.5,8,0.9,140286.602364957,0.03078125,0.99609375,0.292819516658783
phase_5_parameter_interactions,explore_shallow,explore_shallow_Gaussian_corner_rep15,Gaussian,corner,3,50,8.0,2.5,8,0.9,142481.32850561122,0.0208625,0.984375,0.2908538866043091
phase_5_parameter_interactions,explore_shallow,explore_shallow_Gaussian_corner_rep16,Gaussian,corner,3,50,8.0,2.5,8,0.9,143663.48240420327,0.0197,0.99609375,0.28842408180236817
phase_5_parameter_interactions,explore_shallow,explore_shallow_Gaussian_corner_rep17,Gaussian,corner,3,50,8.0,2.5,8,0.9,140288.39894695138,0.032875,1.0,0.30952574253082277
phase_5_parameter_interactions,explore_shallow,explore_shallow_Gaussian_corner_rep18,Gaussian,corner,3,50,8.0,2.5,8,0.9,135988.96570847556,0.0217375,0.953125,0.2893411755561829
phase_5_parameter_interactions,explore_shallow,explore_shallow_Gaussian_corner_rep19,Gaussian,corner,3,50,8.0,2.5,8,0.9,143790.02813363067,0.0216125,0.9921875,0.29504626750946045
phase_5_parameter_interactions,explore_shallow,explore_shallow_Gaussian_edge_rep0,Gaussian,edge,3,50,8.0,2.5,8,0.9,141909.82824325602,0.02421875,0.99609375,0.3070661020278931
phase_5_parameter_interactions,explore_shallow,explore_shallow_Gaussian_edge_rep1,Gaussian,edge,3,50,8.0,2.5,8,0.9,143320.66313367232,0.02136875,1.0,0.3045146799087524
phase_5_parameter_interactions,explore_shallow,explore_shallow_Gaussian_edge_rep2,Gaussian,edge,3,50,8.0,2.5,8,0.9,139713.89308634299,0.023975,0.99609375,0.2752090620994568
phase_5_parameter_interactions,explore_shallow,explore_shallow_Gaussian_edge_rep3,Gaussian,edge,3,50,8.0,2.5,8,0.9,136398.77170851053,0.02498125,0.9765625,0.29432389259338376
phase_5_parameter_interactions,explore_shallow,explore_shallow_Gaussian_edge_rep4,Gaussian,edge,3,50,8.0,2.5,8,0.9,138384.24599312927,0.0221875,0.9765625,0.29219669342041016
phase_5_parameter_interactions,explore_shallow,explore_shallow_Gaussian_edge_rep5,Gaussian,edge,3,50,8.0,2.5,8,0.9,138346.93443151301,0.02913125,1.0,0.2973877167701721
phase_5_parameter_interactions,explore_shallow,explore_shallow_Gaussian_edge_rep6,Gaussian,edge,3,50,8.0,2.5,8,0.9,139913.07333819795,0.0268875,0.99609375,0.2777529215812683
phase_5_parameter_interactions,explore_shallow,explore_shallow_Gaussian_edge_rep7,Gaussian,edge,3,50,8.0,2.5,8,0.9,140760.29252635568,0.02548125,0.9921875,0.2936253094673157
phase_5_parameter_interactions,explore_shallow,explore_shallow_Gaussian_edge_rep8,Gaussian,edge,3,50,8.0,2.5,8,0.9,136803.03342088533,0.026475,0.9765625,0.28505893230438234
